GSM,510,10,18725,40192,0,116.8353,-1.2698,1000,23,1,1458923823,1789515912,0
GSM,510,10,18723,40832,0,116.8486,-1.2696,1970,25,1,1458923822,1789499939,0
GSM,510,10,18723,41836,0,116.854,-1.2719,1000,21,1,1458923822,1782818521,0
GSM,510,10,18724,45134,0,116.8256,-1.2352,1000,24,1,1458923823,1785337579,0
GSM,510,10,18724,40472,0,116.8404,-1.2364,1000,20,1,1458923823,1786606630,0
GSM,510,10,18723,40835,0,116.8478,-1.2683,1108,22,1,1458923822,1789504624,0
GSM,510,10,18723,40834,0,116.8551,-1.2655,1000,22,1,1458923822,1774906742,0
GSM,510,10,18724,40076,0,116.8213,-1.2365,689,26,1,1458923822,1782465842,0
GSM,510,10,18723,40064,0,116.8512,-1.2724,670,25,1,1458923822,1789387648,0
GSM,510,10,18728,40542,0,116.8163,-1.2144,4634,8,1,1458923824,1774856942,0
GSM,510,10,18728,45212,0,116.8581,-1.2081,9462,16,1,1458923825,1774906573,0
GSM,510,10,18728,41372,0,116.8648,-1.2085,4285,15,1,1458923824,1786889281,0
GSM,510,10,18730,41925,0,116.8627,-1.2451,1000,20,1,1458923825,1789512967,0
GSM,510,10,18728,42264,0,116.821,-1.2357,4489,35,1,1458923825,1782465842,0
GSM,510,10,18728,40545,0,116.8225,-1.2041,2794,21,1,1458923824,1771253223,0
GSM,510,10,18730,40286,0,116.8703,-1.2403,782,26,1,1458923825,1789512967,0
GSM,510,10,18728,40164,0,116.8371,-1.2226,1000,18,1,1458923824,1771253223,0
GSM,510,10,18728,41373,0,116.859,-1.2136,1200,21,1,1458923824,1786433761,0
GSM,510,10,18728,49215,0,116.8617,-1.2233,3487,6,1,1458923825,1771149665,0
GSM,510,10,18728,41401,0,116.8577,-1.2008,1351,20,1,1458923824,1774906574,0
GSM,510,10,18728,41775,0,116.8447,-1.2071,3638,9,1,1458923824,1786889281,0
GSM,510,10,18730,40224,0,116.8558,-1.2389,2064,16,1,1458923825,1776601802,0
GSM,510,10,18730,40284,0,116.8717,-1.2415,2601,29,1,1458923825,1789512967,0
GSM,510,10,18730,41184,0,116.8591,-1.245,1000,6,1,1458923825,1789512967,0
GSM,510,10,18730,41944,0,116.8741,-1.2382,1630,24,1,1458923825,1789512967,0
GSM,510,10,9437,37322,0,119.4561,-5.2206,1000,5,1,1452208892,1786505941,0
GSM,510,10,9437,57323,0,119.452,-5.2158,1000,4,1,1458928653,1786241881,0
LTE,510,9,2002,52494879,0,101.3731,0.471,1625,20,1,1455779785,1767956281,0
LTE,510,10,2001,38149151,0,107.6208,-6.9154,2243,35,1,1458929911,1782246483,0
LTE,510,10,2001,38149141,0,107.6245,-6.917,500,32,1,1458929911,1782246483,0
LTE,510,10,2001,38144799,0,107.6161,-6.9219,2116,49,1,1458929911,1782246484,0
LTE,510,10,2008,38362389,0,107.5092,-6.8672,4569,47,1,1458929915,1745119802,0
LTE,510,10,2013,38156556,0,107.587,-6.8932,1000,4,1,1458929916,1757907487,0
LTE,510,10,2001,38149653,0,107.6297,-6.9232,1984,23,1,1458929911,1782295144,0
LTE,510,10,2005,38144544,0,107.5997,-6.8831,1000,12,1,1458929913,1757907487,0
LTE,510,10,2013,39208223,0,107.5694,-6.8887,3392,15,1,1458929917,1757907487,0
LTE,510,10,2001,38144789,0,107.6197,-6.9238,2175,33,1,1458929911,1782246484,0
LTE,510,10,2005,109910293,0,107.6013,-6.8887,1000,9,1,1458929914,1757907487,0
LTE,510,10,2015,38176287,0,107.5101,-6.8673,9079,40,1,1458929917,1782883392,0
